"26","131","902","2","103.53"
"1401","290","884","10","248.25"
"1820","1476","725","3","317.31"
"695","523","127","3","343.68"
"698","1793","115","6","331.23"
"111","975","503","3","167.86"
"671","1743","573","10","561.48"
"1210","290","971","8","457.42"
"1408","1322","423","3","337.46"
"1760","194","972","8","82.34"
"1996","1094","47","3","604.81"
"1805","81","731","1","66.88"
"1599","1072","998","3","227.33"
"857","487","6","2","189.41"
"950","1218","492","7","314.41"
"1878","1627","231","2","475.18"
"1244","111","42","7","172.57"
"446","855","552","9","276.39"
"311","958","743","5","185.27"
"159","368","558","1","361.75"
"1632","1765","444","1","567.21"
"1126","689","313","1","346.05"
"637","289","268","8","389.08"
"1529","433","175","4","188.15"
"173","1929","662","1","71.17"
"550","852","187","6","368.56"
"1025","1255","442","1","329.32"
"1860","968","844","5","370.43"
"1310","470","873","8","94.87"
"1432","529","194","4","570.37"
"184","599","518","1","14.98"
"441","1126","777","5","253.2"
"306","789","471","3","570.08"
"239","1669","361","8","103.17"
"364","1439","40","2","347.08"
"224","357","125","5","299.75"
"79","1880","101","3","69.6"
"913","1497","920","6","140.29"
"1272","477","955","9","13.43"
"508","1244","832","1","379.21"
"780","1864","410","2","231.38"
"268","1271","35","8","29.7"
"496","975","968","10","284.02"
"1219","1836","451","2","109.13"
"913","1711","568","8","350.92"
"1033","1693","147","2","338.94"
"1478","596","207","7","453.84"
"709","1826","566","9","219.18"
"733","955","506","9","103.01"
"876","678","690","3","175.34"
"138","1505","170","6","368.05"
"952","453","881","9","77.64"
"251","638","679","3","457.56"
"680","189","209","6","217.52"
"662","524","43","6","260.27"
"1329","1383","167","3","118.47"
"704","1145","463","6","200.3"
"427","260","252","10","117.7"
"1887","1961","229","4","295.18"
"471","1807","971","6","290.36"
"1075","1610","794","5","39.92"
"951","1943","110","10","78.97"
"1168","855","865","4","470.25"
"1068","572","460","1","127.33"
"440","1782","177","6","91.94"
"808","194","841","4","192.81"
"1656","404","773","3","9.41"
"259","1932","677","5","266.63"
"7","1365","373","1","320.21"
"734","1412","639","7","290.15"
"1252","1417","342","5","388.92"
"1902","1221","219","10","65.5"
"514","1658","953","9","553.33"
"1181","94","423","2","185.24"
"506","384","484","2","185.25"
"1938","107","942","6","373.15"
"563","793","831","1","327.58"
"1287","798","307","2","336.75"
"1746","411","721","5","35.66"
"1247","1359","682","6","393.44"
"1491","807","480","3","499.92"
"1985","1205","393","10","74.79"
"1103","1730","631","1","501.79"
"738","1868","776","10","117.04"
"1637","755","616","1","92.37"
"1022","1922","759","2","238.57"
"795","178","517","6","224.33"
"135","1016","645","10","120.36"
"1785","1281","696","7","352.56"
"1486","874","115","8","168.29"
"628","1568","372","9","515.66"
"1802","1033","809","5","416.11"
"1598","1996","674","7","251.27"
"1241","1963","621","6","267.5"
"274","655","726","3","267.55"
"1974","1673","581","5","478.67"
"1308","290","613","8","122.3"
"952","1903","84","4","330.51"
"871","135","437","8","20.25"
"1521","539","899","4","281.63"
"1266","1616","16","9","145.76"
"312","1163","164","4","32.67"
"738","332","749","8","90.95"
"1867","611","924","6","105.99"
"1038","617","588","10","498.01"
"1698","1486","940","2","222.31"
"1175","695","835","10","185.88"
"1648","752","677","1","316.16"
"400","1265","415","10","211.06"
"5","1891","141","5","69.1"
"209","604","950","6","1.57"
"1840","1763","711","1","3.99"
"20","1469","489","5","81.65"
"1574","1041","600","7","578.25"
"1194","54","112","6","309.29"
"1486","1731","285","4","277.71"
"1045","244","713","1","139.32"
"749","267","38","2","516.44"
"364","1145","697","6","479.97"
"121","1650","537","8","192.23"
"1335","1908","494","7","16.21"
"391","811","584","7","143.06"
"922","1171","757","9","538.5"
"1927","548","506","4","114.27"
"1919","1737","831","10","180.24"
"1251","1190","718","4","89.95"
"866","1235","695","1","262.69"
"966","981","610","2","351.42"
"1414","231","210","5","45.68"
"1958","181","553","3","426.22"
"1231","1965","498","7","631.16"
"275","1341","187","9","234.73"
"1567","1674","995","5","343.47"
"280","1721","987","2","214.02"
"639","1955","590","7","436.34"
"1982","1169","542","3","279.47"
"895","1731","528","10","184.49"
"1598","762","171","10","176.25"
"574","427","428","8","196.8"
"1972","22","250","8","94.91"
"1420","1683","53","5","119.56"
"1573","1767","251","5","110.57"
"92","287","783","3","259.9"
"1267","1529","779","4","185.46"
"1398","884","273","1","278.88"
"586","861","882","1","285.89"
"121","642","495","2","491.78"
"1609","676","722","7","71.62"
"1375","646","716","5","109.13"
"1650","319","754","8","320.2"
"797","46","608","6","161.15"
"1167","666","537","3","322.06"
"668","1813","295","7","313.75"
"1898","1983","650","9","17.79"
"844","1743","697","7","243.41"
"1598","622","945","6","544.14"
"496","806","695","2","167.32"
"1944","638","893","9","47.88"
"681","89","85","3","238.62"
"1657","1349","320","6","338.38"
"266","1689","557","9","549.71"
"1112","54","112","5","309.29"
"1226","491","759","2","122.89"
"901","1427","637","10","436.25"
"115","1689","557","10","549.71"
"1243","1898","895","10","108.96"
"1620","1022","697","9","481.28"
"1208","1744","128","4","226.07"
"1850","1404","58","6","415.8"
"1045","106","808","8","64.02"
"1422","527","134","3","36.14"
"1770","52","703","10","35.44"
"927","255","721","10","40.09"
"1648","1418","920","2","236.34"
"496","1234","355","1","66.08"
"549","1026","475","4","639.97"
"1756","710","430","2","74.01"
"248","1026","449","8","539.64"
"261","1595","324","2","156.13"
"629","1802","826","2","512.45"
"452","1145","612","3","277.32"
"967","1280","1","5","40.42"
"103","1699","247","8","450.75"
"1930","1743","573","7","561.48"
"350","823","251","4","76.02"
"180","1375","312","10","152.19"
"554","23","104","5","371.27"
"78","740","0","8","325.95"
"345","1339","332","1","35.91"
"38","408","35","3","36.18"
"1691","1463","618","8","79.81"
"1719","99","474","6","17.26"
"737","1654","33","3","0.84"
"902","1049","987","4","134.74"
"1227","244","790","2","151.1"
"1058","1702","980","10","245.89"
"910","1471","656","2","60.19"
"591","545","741","8","356.02"
"1405","611","924","8","105.99"
"440","8","483","6","209.9"
"1070","876","164","7","40.95"
"286","548","645","2","109.01"
"1979","698","551","5","362.57"
"525","164","179","2","84.4"
"725","553","812","3","320.74"
"1311","572","106","2","426.83"
"854","1034","746","7","503.66"
"1814","1295","539","3","56.98"
"1045","1424","944","4","18.41"
"1764","1691","253","9","312.44"
"154","1028","685","9","295.88"
"1968","232","960","4","31.24"
"1331","1158","924","7","51.19"
"1835","429","735","5","488.27"
"448","925","583","10","163.49"
"327","957","522","9","309.07"
"1667","10","353","5","442.52"
"913","824","540","6","243.82"
"843","122","605","8","187.42"
"159","1780","947","8","339.42"
"1852","188","742","7","84.34"
"1146","865","114","3","220.73"
"1553","1644","109","7","393.95"
"681","1323","598","3","357.12"
"598","1464","165","5","35.15"
"814","222","23","8","162.23"
"21","962","713","4","245.65"
"1477","7","208","1","455.58"
"1368","992","918","7","377.55"
"1102","1799","266","3","190.29"
"791","652","571","6","5.95"
"161","893","983","8","374.1"
"1218","348","893","8","48.88"
"365","31","551","10","149.54"
"1745","600","396","9","23.69"
"422","207","448","1","190.58"
"45","337","270","4","75.33"
"1251","582","32","2","4.28"
"925","1332","228","5","440.44"
"556","1007","305","9","324.34"
"1175","410","186","1","284.82"
"1001","1083","421","8","195.86"
"755","1602","956","6","444.8"
"19","1807","349","2","108.73"
"1440","190","359","5","137.19"
"468","1400","273","10","292.86"
"1506","1984","303","1","112.23"
"1696","275","40","1","266.73"
"946","1145","463","8","200.3"
"1530","1654","33","1","0.84"
"1593","745","838","8","604.12"
"1863","419","131","5","550.33"
"962","251","749","5","80.1"
"877","1765","444","10","567.21"
"593","1525","762","1","121.87"
"1944","1237","424","5","282.34"
"467","1713","33","5","0.3"
"380","380","601","2","110.73"
"918","656","966","2","116.12"
"525","1169","542","5","279.47"
"1357","1007","827","9","238.33"
"1118","491","759","5","122.89"
"1222","635","767","7","139.52"
"230","560","655","2","177.82"
"1138","1567","743","5","98.07"
"995","1439","887","3","386.52"
"1202","1736","920","2","87.25"
"113","800","557","6","564.5"
"686","1232","860","2","228.06"
"773","1303","221","8","334.01"
"560","48","355","7","63.69"
"1207","1063","267","6","383.22"
"692","220","517","9","206.88"
"1164","1147","667","8","110.78"
"1460","1763","620","6","437.5"
"1598","948","426","4","43.02"
"874","1952","676","6","589.46"
"44","1520","301","10","8.27"
"1891","779","735","3","339.35"
"1685","656","600","2","299.8"
"732","1232","62","2","435.82"
"304","1922","267","5","330.01"
"374","1303","722","7","50.27"
"1088","1545","416","6","610.15"
"1457","1334","489","6","189.48"
"130","92","716","9","142.07"
"609","15","213","6","92.12"
"1937","829","402","9","372.78"
"851","1951","480","6","320.1"
"1098","1071","386","8","487.84"
"977","564","351","1","370.0"
"800","77","363","4","461.87"
"272","883","155","4","226.25"
"856","369","531","10","65.31"
"601","235","929","5","73.38"
"1630","910","822","6","81.74"
"1965","1035","454","2","366.6"
"179","1761","695","10","332.2"
"1205","1098","209","8","226.38"
"273","969","423","4","387.45"
"596","1759","157","8","360.3"
"1747","203","153","1","144.75"
"1891","1806","831","4","159.59"
"665","1908","935","5","165.21"
"319","527","87","8","450.15"
"978","1426","811","8","106.41"
"1513","1653","221","10","318.45"
"1621","457","269","10","239.83"
"533","1448","438","2","229.64"
"552","1271","35","2","29.7"
"1302","457","522","1","196.81"
"1139","1518","300","4","200.88"
"1443","1241","378","7","337.01"
"1183","1353","845","6","226.03"
"1698","1207","260","2","422.82"
"1504","967","157","4","303.91"
"121","1922","692","10","58.4"
"1827","512","976","8","267.93"
"1200","981","610","5","351.42"
"744","1451","113","1","125.85"
"1265","1690","971","6","558.87"
"1516","892","901","6","272.84"
"187","753","155","5","179.13"
"1504","743","724","10","665.4"
"950","1115","818","2","45.67"
"1147","1607","353","10","508.37"
"1715","375","3","1","162.29"
"1487","1653","300","3","247.3"
"175","207","837","1","53.02"
"195","172","177","6","180.89"
"1720","1458","974","6","232.92"
"1476","1925","931","6","205.79"
"897","1276","125","7","390.3"
"285","1821","176","2","112.15"
"1414","832","696","7","464.83"
"1251","768","891","7","648.08"
"1578","1846","260","3","349.36"
"503","1520","301","7","8.27"
"1754","548","775","5","233.69"
"817","1185","779","7","270.98"
"1845","313","611","1","150.07"
"1620","671","229","5","169.36"
"817","390","634","3","259.21"
"1021","1247","805","4","357.29"
"802","1494","462","10","118.06"
"1558","883","857","7","371.37"
"620","1739","260","7","570.44"
"1881","219","69","10","33.71"
"535","257","199","8","266.82"
"158","927","433","7","146.57"
"265","1595","324","10","156.13"
"190","1535","10","5","44.92"
"217","1281","176","10","183.64"
"1719","1530","683","3","305.66"
"1291","1568","298","6","345.11"
"649","661","746","7","396.05"
"302","1455","81","1","269.8"
"671","1427","106","10","342.86"
"389","915","534","5","403.17"
"1445","1616","25","6","301.7"
"1219","398","124","9","327.99"
"1717","1992","804","6","191.86"
"450","1629","365","1","10.45"
"780","545","741","2","356.02"
"949","985","132","5","254.95"
"383","1837","750","7","440.68"
"1687","258","615","1","361.45"
"1700","168","35","2","24.59"
"278","1642","559","10","190.7"
"871","1179","133","6","283.4"
"52","1335","788","4","77.34"
"1530","161","224","10","88.88"
"1356","1712","421","8","168.26"
"1653","1451","507","3","170.0"
"77","1106","493","7","348.96"
"1322","594","263","3","176.94"
"1996","1473","542","10","616.7"
"883","164","894","8","33.6"
"209","1345","729","3","33.62"
"929","921","76","5","469.72"
"12","90","408","2","16.76"
"1517","834","125","9","326.42"
"85","108","777","10","323.34"
"424","1932","94","10","469.96"
"1394","1446","540","6","212.73"
"1058","88","219","2","93.33"
"1445","1311","185","10","66.64"
"161","1420","447","10","360.42"
"1211","968","855","6","299.42"
"1779","836","277","2","317.87"
"660","1290","307","8","347.84"
"216","634","906","9","241.17"
"250","1217","350","9","135.29"
"154","819","491","8","72.72"
"978","278","141","4","146.48"
"1569","340","108","6","313.81"
"99","1351","199","10","299.04"
"1266","1306","20","4","56.21"
"1222","505","621","8","290.85"
"128","1334","724","5","586.53"
"712","1278","908","2","209.87"
"101","1516","936","7","239.37"
"403","1571","164","5","24.55"
"438","1780","725","3","228.03"
"1335","1937","884","8","316.56"
"638","842","932","9","116.1"
"1242","1979","71","5","19.26"
"749","488","101","4","78.86"
"1375","1322","240","7","446.73"
"925","1865","2","10","262.56"
"184","641","996","10","80.05"
"351","617","750","6","681.35"
"539","541","735","8","197.54"
"1518","476","739","8","325.53"
"404","747","770","9","42.44"
"1529","696","819","2","249.55"
"1083","834","744","4","399.22"
"222","281","0","6","485.74"
"1108","1532","524","9","356.83"
"736","661","907","10","594.65"
"1855","140","195","2","25.46"
"1486","345","377","7","60.09"
"1392","804","364","6","178.27"
"807","1305","169","8","394.91"
"552","1591","38","3","381.87"
"1666","1932","873","7","79.34"
"1067","1924","676","5","372.29"
"751","548","506","2","114.27"
"921","1620","900","5","168.43"
"1799","922","976","1","572.54"
"990","210","432","4","34.42"
"1595","1917","6","7","257.33"
"1870","1804","923","8","277.69"
"1956","1184","913","9","701.62"
"1749","1505","170","8","368.05"
"1934","642","495","2","491.78"
"1456","604","950","6","1.57"
"1842","1866","634","3","203.3"
"1359","519","59","6","14.99"
"1984","582","32","8","4.28"
"1087","1516","938","8","288.54"
"1968","1298","948","5","311.11"
"652","513","607","5","301.69"
"1892","417","260","10","333.0"
"1197","957","909","4","422.15"
"1873","1487","350","3","54.49"
"1294","70","170","10","392.42"
"514","629","157","6","342.27"
"316","1012","71","6","21.15"
"1201","844","130","10","635.27"
"498","622","945","9","544.14"
"1292","1913","305","3","388.81"
"935","561","558","8","202.99"
"1010","1417","105","6","473.02"
"514","541","682","6","284.94"
"735","729","781","1","517.69"
"1811","806","497","5","427.0"
"18","1652","97","4","98.3"
"594","1892","807","3","141.7"
"1066","523","895","9","138.03"
"774","703","885","7","79.65"
"1483","1825","174","10","171.07"
"1322","581","97","6","94.4"
"1438","1408","990","3","709.71"
"1075","149","838","6","632.21"
"1871","581","905","6","346.22"
"855","1451","963","10","227.25"
"414","688","433","6","229.52"
"1651","1484","100","5","189.4"
"1176","161","224","6","88.88"
"1772","5","811","2","123.07"
"1792","945","731","4","65.32"
"1889","92","263","6","304.45"
"1890","1285","790","6","239.87"
"1373","1615","32","7","4.74"
"158","1051","615","9","556.99"
"315","138","304","9","31.63"
"1184","1125","64","5","318.08"
"386","1665","836","3","183.53"
"539","834","810","5","405.92"
"71","1550","504","9","94.34"
"1859","1173","406","6","405.4"
"815","1850","393","8","82.27"
"1905","46","414","3","518.74"
"1657","1274","174","7","302.22"
"492","411","721","7","35.66"
"1550","1104","177","5","72.23"
"753","1518","52","8","464.41"
"1450","247","411","4","144.68"
"568","478","820","7","268.19"
"1873","663","630","7","327.51"
"938","539","899","4","281.63"
"85","1445","156","5","301.22"
"1660","1981","746","6","356.97"
"958","36","774","2","309.55"
"1287","1886","66","5","163.48"
"433","1808","1","4","21.43"
"396","1477","876","3","102.92"
"283","528","651","2","72.41"
"478","785","17","4","121.25"
"551","1405","72","9","421.0"
"1950","176","319","7","619.92"
"700","461","228","2","433.17"
"80","1594","557","10","397.67"
"1320","1376","551","10","251.06"
"1770","1503","627","6","43.68"
"1999","790","306","3","192.26"
"1331","527","87","2","450.15"
"1532","1525","572","8","149.32"
"1497","319","752","5","448.72"
"1192","661","746","3","396.05"
"1079","881","619","2","224.31"
"875","863","751","7","239.92"
"1960","1685","712","10","581.72"
"1073","378","563","5","435.05"
"1501","1305","919","10","424.47"
"838","335","775","7","248.22"
"1911","1341","598","2","222.49"
"1639","337","34","8","592.29"
"788","1436","461","6","34.93"
"1719","1719","960","3","19.3"
"1318","974","75","8","394.25"
"595","649","699","4","405.25"
"627","1182","784","4","102.58"
"1957","197","518","10","21.83"
"1908","1476","104","1","228.26"
"1087","62","39","7","206.56"
"342","1830","498","2","382.11"
"717","1429","37","2","106.81"
"468","165","346","1","239.61"
"1424","1831","526","3","257.18"
"1932","1903","985","5","634.55"
"380","990","741","6","295.94"
"542","1431","163","5","302.94"
"1721","1353","497","3","629.04"
"283","974","213","1","141.04"
"307","1700","424","5","380.16"
"186","128","465","9","269.48"
"1959","1693","132","10","312.35"
"689","558","778","7","322.33"
"1031","1132","643","5","265.43"
"959","594","263","5","176.94"
"181","1479","863","8","573.95"
"1179","844","247","6","606.73"
"1100","618","184","1","72.74"
"303","793","319","9","437.04"
"389","274","902","4","64.22"
"603","1854","526","3","340.33"
"1640","342","923","10","339.98"
"1995","180","530","10","667.0"
"1196","1681","684","9","449.77"
"28","1944","120","10","336.54"
"1965","927","433","3","146.57"
"258","1817","906","10","198.98"
"451","1053","20","10","54.7"
"302","268","913","7","402.35"
"1040","689","678","4","140.13"
"10","1933","219","4","73.73"
"1126","408","271","2","94.4"
"1769","1482","923","6","294.28"
"40","721","148","4","525.23"
"1844","1159","575","7","489.63"
"437","1508","531","9","28.26"
"310","1072","998","7","227.33"
"1986","1836","73","1","15.98"
"631","805","954","9","181.74"
"441","511","99","1","421.18"
"753","458","708","4","7.35"
"1092","1929","321","10","4.66"
"1368","93","671","9","188.33"
"1535","1664","323","3","64.9"
"1155","1293","80","1","696.8"
"118","1014","87","9","208.42"
"483","1416","412","10","205.7"
"397","1933","502","9","38.69"
"1478","1486","940","5","222.31"
"1362","1508","521","3","153.08"
"1854","1115","858","6","126.74"
"1876","852","891","7","256.72"
"1423","960","540","3","345.23"
"1106","202","744","1","247.88"
"678","77","363","2","461.87"
"1921","1325","728","7","609.31"
"339","144","331","1","66.18"
"1289","884","273","4","278.88"
"1682","768","431","10","275.41"
"426","354","863","4","263.8"
"942","571","18","9","104.13"
"1299","222","931","3","505.25"
"1694","1500","617","6","188.36"
"1975","803","466","4","54.07"
"207","1116","350","7","65.94"
"1383","918","92","7","288.28"
"1585","516","5","6","184.51"
"1417","1699","117","4","114.78"
"1278","1226","521","7","92.14"
"1331","1377","740","1","341.38"
"650","617","290","10","577.49"
"1597","1087","320","6","267.71"
"1334","1972","735","9","472.03"
"1551","1042","740","2","274.76"
"923","873","497","7","335.83"
"1711","1971","392","4","234.72"
"718","1335","796","7","311.23"
"399","18","56","6","98.37"
"489","1423","330","10","43.43"
"1758","179","54","6","217.48"
"742","741","252","8","237.57"
"1332","1847","881","2","140.06"
"218","73","133","4","415.8"
"1658","364","252","9","235.62"
"799","127","702","2","94.45"
"1184","821","238","10","630.1"
"162","1060","246","4","495.62"
"1163","866","455","9","250.26"
"52","1330","895","1","126.0"
"1350","980","887","1","231.26"
"1656","1518","300","9","200.88"
"968","85","37","2","151.46"
"909","1267","611","9","67.13"
"1095","1238","463","8","323.3"
"843","463","668","1","281.31"
"787","1231","313","1","358.37"
"1550","1065","290","1","414.15"
"1725","656","659","1","176.47"
"348","1657","242","2","126.79"
"1477","1224","730","10","148.98"
"1276","1408","953","10","552.66"
"144","351","107","5","327.79"
"1154","1599","636","2","582.94"
"187","729","781","4","517.69"
"1544","244","713","8","139.32"
"366","807","888","7","417.16"
"183","1660","560","6","42.58"
"69","456","391","10","190.38"
"1223","190","948","1","274.7"
"1977","892","998","10","275.81"
"182","1316","556","2","11.65"
"1216","519","179","10","43.47"
"1111","229","479","10","43.01"
"564","816","797","4","515.76"
"277","985","764","5","208.2"
"108","382","178","4","252.26"
"852","930","709","4","243.89"
"232","1059","442","9","295.56"
"1956","520","276","3","275.74"
"1573","1097","645","3","180.58"
"347","1689","463","2","453.62"
"1748","225","632","1","26.85"
"1205","907","648","9","545.27"
"1985","95","51","2","2.98"
"1814","1868","776","9","117.04"
"1543","253","868","4","302.58"
"83","189","769","2","121.99"
"1567","785","479","7","61.44"
"1092","567","913","3","511.06"
"1693","1504","595","6","559.99"
"1630","1183","516","2","317.5"
"376","1033","614","7","560.21"
"1782","664","771","7","654.39"
"1162","87","787","7","131.52"
"709","495","189","3","554.11"
"1896","1219","665","4","105.82"
"1151","49","607","7","307.49"
"1559","90","550","8","203.14"
"147","1261","68","4","264.08"
"755","1905","780","9","12.03"
"1368","455","580","1","267.47"
"131","239","16","7","141.09"
"1445","1932","18","7","64.23"
"1268","1898","787","2","251.98"
"1665","1349","320","4","338.38"
"1402","1268","64","5","477.36"
"1321","89","966","6","100.12"
"1206","1735","401","1","21.0"
"665","1009","407","9","534.34"
"290","789","471","8","570.08"
"1485","1804","923","5","277.69"
"804","1616","25","10","301.7"
"293","1821","609","9","112.54"
"359","1365","461","10","60.29"
"1326","1330","845","1","258.93"
"1473","89","966","7","100.12"
"659","959","979","4","39.14"
"555","1799","274","5","630.36"
"648","1869","900","9","186.13"
"1093","1102","635","5","344.28"
"1122","1375","616","7","128.34"
"329","900","459","10","130.16"
"212","449","499","8","175.99"
"136","1307","398","3","585.11"
"1504","1824","733","1","268.73"
"1885","1348","93","9","557.68"
"296","1541","999","3","405.74"
"818","50","964","10","554.94"
"1927","1323","598","6","357.12"
"588","1066","352","3","109.52"
"1710","411","721","2","35.66"
"1304","62","39","3","206.56"
"1544","1312","8","5","111.63"
"522","480","805","1","177.94"
"1488","251","422","10","12.29"
"1311","206","30","9","555.53"
"755","857","583","6","211.56"
"1531","604","232","3","38.41"
"534","1195","429","2","448.77"
"823","18","56","5","98.37"
"1614","1374","466","4","32.09"
"1102","1483","592","6","329.67"
"1834","1352","527","5","148.53"
"1267","1224","38","3","491.51"
"1078","1924","676","6","372.29"
"1118","1491","874","8","210.77"
"781","429","735","9","488.27"
"1879","161","357","6","170.12"
"1164","1314","31","9","236.35"
"1668","1335","340","4","554.95"
"11","806","395","3","53.67"
"1194","1085","340","2","546.3"
"254","427","428","8","196.8"
"1794","1191","692","2","61.45"
"403","503","866","9","495.22"
"1132","1967","971","2","348.61"
"1685","1678","926","2","30.55"
"296","165","346","2","239.61"
"164","1675","72","7","174.22"
"1445","587","35","8","21.15"
"954","854","588","3","470.96"
"193","655","621","6","261.27"
"379","457","124","9","279.26"
"1088","1263","647","7","381.48"
"1996","656","966","5","116.12"
"1364","755","703","9","18.48"
"1158","1718","502","7","62.44"
"1460","1951","480","2","320.1"
"285","127","307","4","195.16"
"1022","467","751","2","200.34"
"513","1314","31","9","236.35"
"1010","1471","656","4","60.19"
"1202","1463","124","7","405.47"
"1685","1246","443","8","369.23"
"438","631","376","7","409.91"
"461","596","236","10","519.83"
"180","107","15","6","78.72"
"1496","1497","116","3","34.75"
"1211","1232","860","9","228.06"
"1650","212","610","8","271.41"
"215","1376","551","1","251.06"
"1675","1087","113","5","241.6"
"653","764","133","6","385.08"
"1997","1055","218","9","82.25"
"1456","1505","713","6","156.48"
"1658","1936","783","2","347.41"
"1215","587","137","4","53.06"
"671","1232","994","9","138.59"
"112","1977","424","4","341.67"
"1524","21","689","4","125.19"
"1218","22","101","6","105.54"
"736","1673","433","5","186.08"
"1584","620","88","5","267.39"
"1188","207","448","2","190.58"
"1471","1106","424","6","381.93"
"375","1416","412","9","205.7"
"1584","1754","648","8","379.31"
"37","1516","938","10","288.54"
"4","18","62","8","487.16"
"1903","1953","14","4","703.06"
"1521","505","65","9","498.76"
"1066","69","342","5","209.86"
"184","357","552","1","188.2"
"1877","371","968","9","230.42"
"1665","579","498","1","572.31"
"85","889","454","10","416.52"
"922","1465","698","4","18.93"
"456","1176","469","5","551.65"
"18","122","252","4","169.95"
"1458","1039","451","4","66.98"
"1111","1608","976","1","418.93"
"343","105","50","3","549.28"
"1397","1904","763","5","25.44"
"719","595","997","10","93.56"
"446","817","490","6","93.55"
"1321","1651","653","6","21.9"
"1217","1414","606","3","410.5"
"342","382","754","2","417.69"
"1913","339","629","4","250.37"
"1410","890","778","3","357.92"
"1772","1971","683","10","646.34"
"15","561","465","5","308.73"
"1483","754","992","6","14.74"
"101","887","492","5","379.73"
"129","1854","667","4","76.61"
"1283","1412","639","2","290.15"
"522","1520","246","2","526.43"
"1068","1970","324","5","185.65"
"1265","294","915","9","517.7"
"200","1579","289","10","466.48"
"364","181","553","1","426.22"
"1337","251","436","10","597.33"
"183","1908","822","2","96.14"
"986","1908","822","6","96.14"
"856","722","997","8","109.87"
"239","220","618","8","173.2"
"640","540","443","3","239.21"
"880","1396","562","5","610.1"
"449","918","4","4","251.45"
"761","924","250","7","151.76"
"762","185","443","4","378.66"
"1574","1296","319","9","608.15"
"740","1743","573","1","561.48"
"1218","343","433","3","268.78"
"1147","347","31","7","399.78"
"1776","1888","181","3","65.58"
"1044","1978","399","7","152.62"
"1628","1106","497","4","259.12"
"1867","975","770","8","64.58"
"970","257","199","1","266.82"
"1159","1604","549","10","531.88"
"1641","1282","974","10","290.4"
"341","895","37","4","172.0"
"52","359","486","8","113.09"
"482","1804","903","1","245.86"
"552","223","34","2","387.76"
"153","1585","558","8","427.4"
"1191","1984","727","7","241.78"
"1172","687","893","3","48.61"
"1848","912","339","9","457.83"
"1682","426","786","4","409.12"
"1880","701","111","8","257.97"
"1231","1343","569","7","108.75"
"811","1169","786","5","213.99"
"1727","1705","69","7","60.79"
"1763","1427","236","9","311.36"
"551","655","726","2","267.55"
"673","646","716","5","109.13"
"1941","1428","993","5","321.1"
"1006","1411","144","10","88.37"
"381","911","361","8","128.83"
"1860","1281","696","5","352.56"
"529","1171","757","2","538.5"
"1338","1035","642","8","401.79"
"428","1486","387","8","178.75"
"1974","1760","56","9","63.54"
"1824","1124","936","1","138.75"
"382","1981","788","7","63.32"
"348","160","595","5","283.63"
"862","1519","292","4","231.53"
"1091","966","203","1","493.46"
"891","307","612","2","368.08"
"1452","1724","936","1","176.03"
"488","1929","668","4","289.02"
"1471","408","271","2","94.4"
"1355","1414","606","8","410.5"
"794","759","997","5","154.85"
"319","668","160","6","24.3"
"1923","962","553","1","299.57"
"1922","713","831","1","339.33"
"660","512","314","7","179.06"
"1789","985","393","4","65.82"
"523","208","753","7","481.84"
"174","685","790","2","240.16"
"10","528","859","6","210.24"
"385","270","380","9","96.83"
"1089","252","902","9","72.67"
"877","1479","129","8","38.22"
"629","1065","752","8","292.55"
"1656","404","538","3","491.78"
"604","1591","38","9","381.87"
"48","280","613","4","113.3"
"1104","410","487","4","228.17"
"344","1269","557","2","488.25"
"1732","1301","823","7","451.78"
"1967","1926","512","4","604.37"
"785","1333","254","10","214.91"
"1302","362","382","2","451.42"
"1317","1160","995","1","204.79"
"1252","534","125","8","233.19"
"242","1456","320","7","449.5"
"1945","1218","946","4","598.29"
"1860","1809","589","2","256.61"
"202","661","126","8","7.42"
"611","1400","498","6","257.41"
"1760","281","546","4","243.15"
"1804","17","874","2","247.84"
"1289","1640","720","9","179.55"
"1662","947","669","1","432.06"
"1472","1721","987","9","214.02"
"122","121","409","2","708.51"
"1885","1917","256","8","202.77"
"6","922","789","5","190.75"
"843","1121","968","5","172.69"
"786","1834","863","1","415.65"
"1133","992","918","4","377.55"
"1399","972","298","10","416.42"
"695","715","447","1","637.2"
"511","982","401","10","31.93"
"825","1459","355","2","78.07"
"1437","1566","989","4","378.58"
"673","183","950","2","4.54"
"1970","936","910","9","640.02"
"1828","1435","473","9","59.26"
"1470","1807","366","7","170.17"
"699","1904","213","4","99.32"
"1891","1565","280","6","661.28"
"895","1409","867","3","118.16"
"1247","408","960","7","34.35"
"1479","1139","747","9","62.21"
"1726","1219","168","8","47.57"
"1410","1649","880","6","312.6"
"1683","169","992","5","16.27"
"1429","745","545","4","564.37"
"956","1619","891","5","523.8"
"260","948","735","9","432.81"
"122","1804","43","1","99.31"
"640","1595","72","10","365.93"
"1711","813","147","7","187.5"
"1779","755","703","5","18.48"
"1309","888","145","9","225.38"
"1929","619","569","2","87.05"
"1031","433","175","8","188.15"
"944","497","474","9","17.94"
"1808","1156","848","1","457.67"
"203","1783","850","10","352.93"
"20","1211","572","2","142.02"
"839","1752","424","1","230.22"
"1796","1926","774","4","502.33"
"1265","1203","209","6","134.49"
"303","433","601","5","78.89"
"1711","523","895","5","138.03"
"309","1629","67","7","390.38"
"407","150","770","1","59.34"
